i,qV(1)/qC(0),Run 1 of 10,qV(1)/qC(0),Run 2 of 10,qV(1)/qC(0),Run 3 of 10,qV(1)/qC(0),Run 4 of 10,qV(1)/qC(0),Run 5 of 10,qV(1)/qC(0),Run 6 of 10,qV(1)/qC(0),Run 7 of 10,qV(1)/qC(0),Run 8 of 10,qV(1)/qC(0),Run 9 of 10,qV(1)/qC(0),Run 10 of 10
427,0,"Question{QuestionCommittee{λ=679792758110945668941544784075272364640224054897278957/191561942608236107294793378393788647952342390272950272, rank=8}}",0,"Question{QuestionCommittee{λ=16934497535511739569672403102465384754342742059909101/2993155353253689176481146537402947624255349848014848, rank=8}}",0,"Question{QuestionCommittee{λ=234943415790175566659451682726970318542555812879925229/95780971304118053647396689196894323976171195136475136, rank=8}}",0,"Question{QuestionCommittee{λ=256063908321550883630820433692898460010783579190591469/191561942608236107294793378393788647952342390272950272, rank=8}}",0,"Question{QuestionCommittee{λ=484018247908949831290601710512931017046629839620014061/191561942608236107294793378393788647952342390272950272, rank=8}}",0,"Question{QuestionCommittee{λ=210206585890984971836815543704226557489683625297313773/191561942608236107294793378393788647952342390272950272, rank=8}}",0,"Question{QuestionCommittee{λ=209255439126799942876390710503894532578521651196461037/191561942608236107294793378393788647952342390272950272, rank=8}}",0,"Question{QuestionCommittee{λ=57469625529635123162727114701865874186849358316568557/47890485652059026823698344598447161988085597568237568, rank=8}}",0,"Question{QuestionCommittee{λ=334196168712454522011727518735122255068660067609870317/191561942608236107294793378393788647952342390272950272, rank=8}}",0,"Question{QuestionCommittee{λ=358044137115175737551393193289526513359308916202143725/191561942608236107294793378393788647952342390272950272, rank=8}}"
428,0,"Question{QuestionCommittee{λ=1359585516221891337883089568150544729280448109794557933/383123885216472214589586756787577295904684780545900544, rank=8}}",0,"Question{QuestionCommittee{λ=33868995071023479139344806204930769508685484119818221/5986310706507378352962293074805895248510699696029696, rank=8}}",0,"Question{QuestionCommittee{λ=469886831580351133318903365453940637085111625759850477/191561942608236107294793378393788647952342390272950272, rank=8}}",0,"Question{QuestionCommittee{λ=512127816643101767261640867385796920021567158381182957/383123885216472214589586756787577295904684780545900544, rank=8}}",0,"Question{QuestionCommittee{λ=968036495817899662581203421025862034093259679240028141/383123885216472214589586756787577295904684780545900544, rank=8}}",0,"Question{QuestionCommittee{λ=420413171781969943673631087408453114979367250594627565/383123885216472214589586756787577295904684780545900544, rank=8}}",0,"Question{QuestionCommittee{λ=418510878253599885752781421007789065157043302392922093/383123885216472214589586756787577295904684780545900544, rank=8}}",0,"Question{QuestionCommittee{λ=114939251059270246325454229403731748373698716633137133/95780971304118053647396689196894323976171195136475136, rank=8}}",0,"Question{QuestionCommittee{λ=668392337424909044023455037470244510137320135219740653/383123885216472214589586756787577295904684780545900544, rank=8}}",0,"Question{QuestionCommittee{λ=716088274230351475102786386579053026718617832404287469/383123885216472214589586756787577295904684780545900544, rank=8}}"
429,0,"Question{QuestionCommittee{λ=2719171032443782675766179136301089458560896219589115885/766247770432944429179173513575154591809369561091801088, rank=8}}",0,"Question{QuestionCommittee{λ=67737990142046958278689612409861539017370968239636461/11972621413014756705924586149611790497021399392059392, rank=8}}",0,"Question{QuestionCommittee{λ=939773663160702266637806730907881274170223251519700973/383123885216472214589586756787577295904684780545900544, rank=8}}",0,"Question{QuestionCommittee{λ=1024255633286203534523281734771593840043134316762365933/766247770432944429179173513575154591809369561091801088, rank=8}}",0,"Question{QuestionCommittee{λ=1936072991635799325162406842051724068186519358480056301/766247770432944429179173513575154591809369561091801088, rank=8}}",0,"Question{QuestionCommittee{λ=840826343563939887347262174816906229958734501189255149/766247770432944429179173513575154591809369561091801088, rank=8}}",0,"Question{QuestionCommittee{λ=837021756507199771505562842015578130314086604785844205/766247770432944429179173513575154591809369561091801088, rank=8}}",0,"Question{QuestionCommittee{λ=229878502118540492650908458807463496747397433266274285/191561942608236107294793378393788647952342390272950272, rank=8}}",0,"Question{QuestionCommittee{λ=1336784674849818088046910074940489020274640270439481325/766247770432944429179173513575154591809369561091801088, rank=8}}",0,"Question{QuestionCommittee{λ=1432176548460702950205572773158106053437235664808574957/766247770432944429179173513575154591809369561091801088, rank=8}}"
430,0,"Question{QuestionCommittee{λ=5438342064887565351532358272602178917121792439178231789/1532495540865888858358347027150309183618739122183602176, rank=8}}",0,"Question{QuestionCommittee{λ=135475980284093916557379224819723078034741936479272941/23945242826029513411849172299223580994042798784118784, rank=8}}",0,"Question{QuestionCommittee{λ=1879547326321404533275613461815762548340446503039401965/766247770432944429179173513575154591809369561091801088, rank=8}}",0,"Question{QuestionCommittee{λ=2048511266572407069046563469543187680086268633524731885/1532495540865888858358347027150309183618739122183602176, rank=8}}",0,"Question{QuestionCommittee{λ=3872145983271598650324813684103448136373038716960112621/1532495540865888858358347027150309183618739122183602176, rank=8}}",0,"Question{QuestionCommittee{λ=1681652687127879774694524349633812459917469002378510317/1532495540865888858358347027150309183618739122183602176, rank=8}}",0,"Question{QuestionCommittee{λ=1674043513014399543011125684031156260628173209571688429/1532495540865888858358347027150309183618739122183602176, rank=8}}",0,"Question{QuestionCommittee{λ=459757004237080985301816917614926993494794866532548589/383123885216472214589586756787577295904684780545900544, rank=8}}",0,"Question{QuestionCommittee{λ=2673569349699636176093820149880978040549280540878962669/1532495540865888858358347027150309183618739122183602176, rank=8}}",0,"Question{QuestionCommittee{λ=2864353096921405900411145546316212106874471329617149933/1532495540865888858358347027150309183618739122183602176, rank=8}}"
431,0,"Question{QuestionCommittee{λ=10876684129775130703064716545204357834243584878356463597/3064991081731777716716694054300618367237478244367204352, rank=8}}",0,"Question{QuestionCommittee{λ=270951960568187833114758449639446156069483872958545901/47890485652059026823698344598447161988085597568237568, rank=8}}",0,"Question{QuestionCommittee{λ=3759094652642809066551226923631525096680893006078803949/1532495540865888858358347027150309183618739122183602176, rank=8}}",0,"Question{QuestionCommittee{λ=4097022533144814138093126939086375360172537267049463789/3064991081731777716716694054300618367237478244367204352, rank=8}}",0,"Question{QuestionCommittee{λ=7744291966543197300649627368206896272746077433920225261/3064991081731777716716694054300618367237478244367204352, rank=8}}",0,"Question{QuestionCommittee{λ=3363305374255759549389048699267624919834938004757020653/3064991081731777716716694054300618367237478244367204352, rank=8}}",0,"Question{QuestionCommittee{λ=3348087026028799086022251368062312521256346419143376877/3064991081731777716716694054300618367237478244367204352, rank=8}}",0,"Question{QuestionCommittee{λ=919514008474161970603633835229853986989589733065097197/766247770432944429179173513575154591809369561091801088, rank=8}}",0,"Question{QuestionCommittee{λ=5347138699399272352187640299761956081098561081757925357/3064991081731777716716694054300618367237478244367204352, rank=8}}",0,"Question{QuestionCommittee{λ=5728706193842811800822291092632424213748942659234299885/3064991081731777716716694054300618367237478244367204352, rank=8}}"
432,0,"Question{QuestionCommittee{λ=21753368259550261406129433090408715668487169756712927213/6129982163463555433433388108601236734474956488734408704, rank=8}}",0,"Question{QuestionCommittee{λ=541903921136375666229516899278892312138967745917091821/95780971304118053647396689196894323976171195136475136, rank=8}}",0,"Question{QuestionCommittee{λ=7518189305285618133102453847263050193361786012157607917/3064991081731777716716694054300618367237478244367204352, rank=8}}",0,"Question{QuestionCommittee{λ=8194045066289628276186253878172750720345074534098927597/6129982163463555433433388108601236734474956488734408704, rank=8}}",0,"Question{QuestionCommittee{λ=15488583933086394601299254736413792545492154867840450541/6129982163463555433433388108601236734474956488734408704, rank=8}}",0,"Question{QuestionCommittee{λ=6726610748511519098778097398535249839669876009514041325/6129982163463555433433388108601236734474956488734408704, rank=8}}",0,"Question{QuestionCommittee{λ=6696174052057598172044502736124625042512692838286753773/6129982163463555433433388108601236734474956488734408704, rank=8}}",0,"Question{QuestionCommittee{λ=1839028016948323941207267670459707973979179466130194413/1532495540865888858358347027150309183618739122183602176, rank=8}}",0,"Question{QuestionCommittee{λ=10694277398798544704375280599523912162197122163515850733/6129982163463555433433388108601236734474956488734408704, rank=8}}",0,"Question{QuestionCommittee{λ=11457412387685623601644582185264848427497885318468599789/6129982163463555433433388108601236734474956488734408704, rank=8}}"
433,0,"Question{QuestionCommittee{λ=43506736519100522812258866180817431336974339513425854445/12259964326927110866866776217202473468949912977468817408, rank=8}}",0,"Question{QuestionCommittee{λ=1083807842272751332459033798557784624277935491834183661/191561942608236107294793378393788647952342390272950272, rank=8}}",0,"Question{QuestionCommittee{λ=15036378610571236266204907694526100386723572024315215853/6129982163463555433433388108601236734474956488734408704, rank=8}}",0,"Question{QuestionCommittee{λ=16388090132579256552372507756345501440690149068197855213/12259964326927110866866776217202473468949912977468817408, rank=8}}",0,"Question{QuestionCommittee{λ=30977167866172789202598509472827585090984309735680901101/12259964326927110866866776217202473468949912977468817408, rank=8}}",0,"Question{QuestionCommittee{λ=13453221497023038197556194797070499679339752019028082669/12259964326927110866866776217202473468949912977468817408, rank=8}}",0,"Question{QuestionCommittee{λ=13392348104115196344089005472249250085025385676573507565/12259964326927110866866776217202473468949912977468817408, rank=8}}",0,"Question{QuestionCommittee{λ=3678056033896647882414535340919415947958358932260388845/3064991081731777716716694054300618367237478244367204352, rank=8}}",0,"Question{QuestionCommittee{λ=21388554797597089408750561199047824324394244327031701485/12259964326927110866866776217202473468949912977468817408, rank=8}}",0,"Question{QuestionCommittee{λ=22914824775371247203289164370529696854995770636937199597/12259964326927110866866776217202473468949912977468817408, rank=8}}"
434,0,"Question{QuestionCommittee{λ=87013473038201045624517732361634862673948679026851708909/24519928653854221733733552434404946937899825954937634816, rank=8}}",0,"Question{QuestionCommittee{λ=2167615684545502664918067597115569248555870983668367341/383123885216472214589586756787577295904684780545900544, rank=8}}",0,"Question{QuestionCommittee{λ=30072757221142472532409815389052200773447144048630431725/12259964326927110866866776217202473468949912977468817408, rank=8}}",0,"Question{QuestionCommittee{λ=32776180265158513104745015512691002881380298136395710445/24519928653854221733733552434404946937899825954937634816, rank=8}}",0,"Question{QuestionCommittee{λ=61954335732345578405197018945655170181968619471361802221/24519928653854221733733552434404946937899825954937634816, rank=8}}",0,"Question{QuestionCommittee{λ=26906442994046076395112389594140999358679504038056165357/24519928653854221733733552434404946937899825954937634816, rank=8}}",0,"Question{QuestionCommittee{λ=26784696208230392688178010944498500170050771353147015149/24519928653854221733733552434404946937899825954937634816, rank=8}}",0,"Question{QuestionCommittee{λ=7356112067793295764829070681838831895916717864520777709/6129982163463555433433388108601236734474956488734408704, rank=8}}",0,"Question{QuestionCommittee{λ=42777109595194178817501122398095648648788488654063402989/24519928653854221733733552434404946937899825954937634816, rank=8}}",0,"Question{QuestionCommittee{λ=45829649550742494406578328741059393709991541273874399213/24519928653854221733733552434404946937899825954937634816, rank=8}}"
435,0,"Question{QuestionCommittee{λ=174026946076402091249035464723269725347897358053703417837/49039857307708443467467104868809893875799651909875269632, rank=8}}",0,"Question{QuestionCommittee{λ=4335231369091005329836135194231138497111741967336734701/766247770432944429179173513575154591809369561091801088, rank=8}}",0,"Question{QuestionCommittee{λ=60145514442284945064819630778104401546894288097260863469/24519928653854221733733552434404946937899825954937634816, rank=8}}",0,"Question{QuestionCommittee{λ=65552360530317026209490031025382005762760596272791420909/49039857307708443467467104868809893875799651909875269632, rank=8}}",0,"Question{QuestionCommittee{λ=123908671464691156810394037891310340363937238942723604461/49039857307708443467467104868809893875799651909875269632, rank=8}}",0,"Question{QuestionCommittee{λ=53812885988092152790224779188281998717359008076112330733/49039857307708443467467104868809893875799651909875269632, rank=8}}",0,"Question{QuestionCommittee{λ=53569392416460785376356021888997000340101542706294030317/49039857307708443467467104868809893875799651909875269632, rank=8}}",0,"Question{QuestionCommittee{λ=14712224135586591529658141363677663791833435729041555437/12259964326927110866866776217202473468949912977468817408, rank=8}}",0,"Question{QuestionCommittee{λ=85554219190388357635002244796191297297576977308126805997/49039857307708443467467104868809893875799651909875269632, rank=8}}",0,"Question{QuestionCommittee{λ=91659299101484988813156657482118787419983082547748798445/49039857307708443467467104868809893875799651909875269632, rank=8}}"
436,0,"Question{QuestionCommittee{λ=348053892152804182498070929446539450695794716107406835693/98079714615416886934934209737619787751599303819750539264, rank=8}}",0,"Question{QuestionCommittee{λ=8670462738182010659672270388462276994223483934673469421/1532495540865888858358347027150309183618739122183602176, rank=8}}",0,"Question{QuestionCommittee{λ=120291028884569890129639261556208803093788576194521726957/49039857307708443467467104868809893875799651909875269632, rank=8}}",0,"Question{QuestionCommittee{λ=131104721060634052418980062050764011525521192545582841837/98079714615416886934934209737619787751599303819750539264, rank=8}}",0,"Question{QuestionCommittee{λ=247817342929382313620788075782620680727874477885447208941/98079714615416886934934209737619787751599303819750539264, rank=8}}",0,"Question{QuestionCommittee{λ=107625771976184305580449558376563997434718016152224661485/98079714615416886934934209737619787751599303819750539264, rank=8}}",0,"Question{QuestionCommittee{λ=107138784832921570752712043777994000680203085412588060653/98079714615416886934934209737619787751599303819750539264, rank=8}}",0,"Question{QuestionCommittee{λ=29424448271173183059316282727355327583666871458083110893/24519928653854221733733552434404946937899825954937634816, rank=8}}",0,"Question{QuestionCommittee{λ=171108438380776715270004489592382594595153954616253612013/98079714615416886934934209737619787751599303819750539264, rank=8}}",0,"Question{QuestionCommittee{λ=183318598202969977626313314964237574839966165095497596909/98079714615416886934934209737619787751599303819750539264, rank=8}}"
437,0,"Question{QuestionCommittee{λ=696107784305608364996141858893078901391589432214813671405/196159429230833773869868419475239575503198607639501078528, rank=8}}",0,"Question{QuestionCommittee{λ=17340925476364021319344540776924553988446967869346938861/3064991081731777716716694054300618367237478244367204352, rank=8}}",0,"Question{QuestionCommittee{λ=240582057769139780259278523112417606187577152389043453933/98079714615416886934934209737619787751599303819750539264, rank=8}}",0,"Question{QuestionCommittee{λ=262209442121268104837960124101528023051042385091165683693/196159429230833773869868419475239575503198607639501078528, rank=8}}",0,"Question{QuestionCommittee{λ=495634685858764627241576151565241361455748955770894417901/196159429230833773869868419475239575503198607639501078528, rank=8}}",0,"Question{QuestionCommittee{λ=215251543952368611160899116753127994869436032304449322989/196159429230833773869868419475239575503198607639501078528, rank=8}}",0,"Question{QuestionCommittee{λ=214277569665843141505424087555988001360406170825176121325/196159429230833773869868419475239575503198607639501078528, rank=8}}",0,"Question{QuestionCommittee{λ=58848896542346366118632565454710655167333742916166221805/49039857307708443467467104868809893875799651909875269632, rank=8}}",0,"Question{QuestionCommittee{λ=342216876761553430540008979184765189190307909232507224045/196159429230833773869868419475239575503198607639501078528, rank=8}}",0,"Question{QuestionCommittee{λ=366637196405939955252626629928475149679932330190995193837/196159429230833773869868419475239575503198607639501078528, rank=8}}"
438,0,"Question{QuestionCommittee{λ=1392215568611216729992283717786157802783178864429627342829/392318858461667547739736838950479151006397215279002157056, rank=8}}",0,"Question{QuestionCommittee{λ=34681850952728042638689081553849107976893935738693877741/6129982163463555433433388108601236734474956488734408704, rank=8}}",0,"Question{QuestionCommittee{λ=481164115538279560518557046224835212375154304778086907885/196159429230833773869868419475239575503198607639501078528, rank=8}}",0,"Question{QuestionCommittee{λ=524418884242536209675920248203056046102084770182331367405/392318858461667547739736838950479151006397215279002157056, rank=8}}",0,"Question{QuestionCommittee{λ=991269371717529254483152303130482722911497911541788835821/392318858461667547739736838950479151006397215279002157056, rank=8}}",0,"Question{QuestionCommittee{λ=430503087904737222321798233506255989738872064608898645997/392318858461667547739736838950479151006397215279002157056, rank=8}}",0,"Question{QuestionCommittee{λ=428555139331686283010848175111976002720812341650352242669/392318858461667547739736838950479151006397215279002157056, rank=8}}",0,"Question{QuestionCommittee{λ=117697793084692732237265130909421310334667485832332443629/98079714615416886934934209737619787751599303819750539264, rank=8}}",0,"Question{QuestionCommittee{λ=684433753523106861080017958369530378380615818465014448109/392318858461667547739736838950479151006397215279002157056, rank=8}}",0,"Question{QuestionCommittee{λ=733274392811879910505253259856950299359864660381990387693/392318858461667547739736838950479151006397215279002157056, rank=8}}"
439,0,"Question{QuestionCommittee{λ=2784431137222433459984567435572315605566357728859254685677/784637716923335095479473677900958302012794430558004314112, rank=8}}",0,"Question{QuestionCommittee{λ=69363701905456085277378163107698215953787871477387755501/12259964326927110866866776217202473468949912977468817408, rank=8}}",0,"Question{QuestionCommittee{λ=962328231076559121037114092449670424750308609556173815789/392318858461667547739736838950479151006397215279002157056, rank=8}}",0,"Question{QuestionCommittee{λ=1048837768485072419351840496406112092204169540364662734829/784637716923335095479473677900958302012794430558004314112, rank=8}}",0,"Question{QuestionCommittee{λ=1982538743435058508966304606260965445822995823083577671661/784637716923335095479473677900958302012794430558004314112, rank=8}}",0,"Question{QuestionCommittee{λ=861006175809474444643596467012511979477744129217797292013/784637716923335095479473677900958302012794430558004314112, rank=8}}",0,"Question{QuestionCommittee{λ=857110278663372566021696350223952005441624683300704485357/784637716923335095479473677900958302012794430558004314112, rank=8}}",0,"Question{QuestionCommittee{λ=235395586169385464474530261818842620669334971664664887277/196159429230833773869868419475239575503198607639501078528, rank=8}}",0,"Question{QuestionCommittee{λ=1368867507046213722160035916739060756761231636930028896237/784637716923335095479473677900958302012794430558004314112, rank=8}}",0,"Question{QuestionCommittee{λ=1466548785623759821010506519713900598719729320763980775405/784637716923335095479473677900958302012794430558004314112, rank=8}}"
440,0,"Question{QuestionCommittee{λ=5568862274444866919969134871144631211132715457718509371373/1569275433846670190958947355801916604025588861116008628224, rank=8}}",0,"Question{QuestionCommittee{λ=138727403810912170554756326215396431907575742954775511021/24519928653854221733733552434404946937899825954937634816, rank=8}}",0,"Question{QuestionCommittee{λ=1924656462153118242074228184899340849500617219112347631597/784637716923335095479473677900958302012794430558004314112, rank=8}}",0,"Question{QuestionCommittee{λ=2097675536970144838703680992812224184408339080729325469677/1569275433846670190958947355801916604025588861116008628224, rank=8}}",0,"Question{QuestionCommittee{λ=3965077486870117017932609212521930891645991646167155343341/1569275433846670190958947355801916604025588861116008628224, rank=8}}",0,"Question{QuestionCommittee{λ=1722012351618948889287192934025023958955488258435594584045/1569275433846670190958947355801916604025588861116008628224, rank=8}}",0,"Question{QuestionCommittee{λ=1714220557326745132043392700447904010883249366601408970733/1569275433846670190958947355801916604025588861116008628224, rank=8}}",0,"Question{QuestionCommittee{λ=470791172338770928949060523637685241338669943329329774573/392318858461667547739736838950479151006397215279002157056, rank=8}}",0,"Question{QuestionCommittee{λ=2737735014092427444320071833478121513522463273860057792493/1569275433846670190958947355801916604025588861116008628224, rank=8}}",0,"Question{QuestionCommittee{λ=2933097571247519642021013039427801197439458641527961550829/1569275433846670190958947355801916604025588861116008628224, rank=8}}"
441,0,"Question{QuestionCommittee{λ=11137724548889733839938269742289262422265430915437018742765/3138550867693340381917894711603833208051177722232017256448, rank=8}}",0,"Question{QuestionCommittee{λ=277454807621824341109512652430792863815151485909551022061/49039857307708443467467104868809893875799651909875269632, rank=8}}",0,"Question{QuestionCommittee{λ=3849312924306236484148456369798681699001234438224695263213/1569275433846670190958947355801916604025588861116008628224, rank=8}}",0,"Question{QuestionCommittee{λ=4195351073940289677407361985624448368816678161458650939373/3138550867693340381917894711603833208051177722232017256448, rank=8}}",0,"Question{QuestionCommittee{λ=7930154973740234035865218425043861783291983292334310686701/3138550867693340381917894711603833208051177722232017256448, rank=8}}",0,"Question{QuestionCommittee{λ=3444024703237897778574385868050047917910976516871189168109/3138550867693340381917894711603833208051177722232017256448, rank=8}}",0,"Question{QuestionCommittee{λ=3428441114653490264086785400895808021766498733202817941485/3138550867693340381917894711603833208051177722232017256448, rank=8}}",0,"Question{QuestionCommittee{λ=941582344677541857898121047275370482677339886658659549165/784637716923335095479473677900958302012794430558004314112, rank=8}}",0,"Question{QuestionCommittee{λ=5475470028184854888640143666956243027044926547720115585005/3138550867693340381917894711603833208051177722232017256448, rank=8}}",0,"Question{QuestionCommittee{λ=5866195142495039284042026078855602394878917283055923101677/3138550867693340381917894711603833208051177722232017256448, rank=8}}"
442,0,"Question{QuestionCommittee{λ=22275449097779467679876539484578524844530861830874037485549/6277101735386680763835789423207666416102355444464034512896, rank=8}}",0,"Question{QuestionCommittee{λ=554909615243648682219025304861585727630302971819102044141/98079714615416886934934209737619787751599303819750539264, rank=8}}",0,"Question{QuestionCommittee{λ=7698625848612472968296912739597363398002468876449390526445/3138550867693340381917894711603833208051177722232017256448, rank=8}}",0,"Question{QuestionCommittee{λ=8390702147880579354814723971248896737633356322917301878765/6277101735386680763835789423207666416102355444464034512896, rank=8}}",0,"Question{QuestionCommittee{λ=15860309947480468071730436850087723566583966584668621373421/6277101735386680763835789423207666416102355444464034512896, rank=8}}",0,"Question{QuestionCommittee{λ=6888049406475795557148771736100095835821953033742378336237/6277101735386680763835789423207666416102355444464034512896, rank=8}}",0,"Question{QuestionCommittee{λ=6856882229306980528173570801791616043532997466405635882989/6277101735386680763835789423207666416102355444464034512896, rank=8}}",0,"Question{QuestionCommittee{λ=1883164689355083715796242094550740965354679773317319098349/1569275433846670190958947355801916604025588861116008628224, rank=8}}",0,"Question{QuestionCommittee{λ=10950940056369709777280287333912486054089853095440231170029/6277101735386680763835789423207666416102355444464034512896, rank=8}}",0,"Question{QuestionCommittee{λ=11732390284990078568084052157711204789757834566111846203373/6277101735386680763835789423207666416102355444464034512896, rank=8}}"
443,0,"Question{QuestionCommittee{λ=44550898195558935359753078969157049689061723661748074971117/12554203470773361527671578846415332832204710888928069025792, rank=8}}",0,"Question{QuestionCommittee{λ=1109819230487297364438050609723171455260605943638204088301/196159429230833773869868419475239575503198607639501078528, rank=8}}",0,"Question{QuestionCommittee{λ=15397251697224945936593825479194726796004937752898781052909/6277101735386680763835789423207666416102355444464034512896, rank=8}}",0,"Question{QuestionCommittee{λ=16781404295761158709629447942497793475266712645834603757549/12554203470773361527671578846415332832204710888928069025792, rank=8}}",0,"Question{QuestionCommittee{λ=31720619894960936143460873700175447133167933169337242746861/12554203470773361527671578846415332832204710888928069025792, rank=8}}",0,"Question{QuestionCommittee{λ=13776098812951591114297543472200191671643906067484756672493/12554203470773361527671578846415332832204710888928069025792, rank=8}}",0,"Question{QuestionCommittee{λ=13713764458613961056347141603583232087065994932811271765997/12554203470773361527671578846415332832204710888928069025792, rank=8}}",0,"Question{QuestionCommittee{λ=3766329378710167431592484189101481930709359546634638196717/3138550867693340381917894711603833208051177722232017256448, rank=8}}",0,"Question{QuestionCommittee{λ=21901880112739419554560574667824972108179706190880462340077/12554203470773361527671578846415332832204710888928069025792, rank=8}}",0,"Question{QuestionCommittee{λ=23464780569980157136168104315422409579515669132223692406765/12554203470773361527671578846415332832204710888928069025792, rank=8}}"
444,0,"Question{QuestionCommittee{λ=89101796391117870719506157938314099378123447323496149942253/25108406941546723055343157692830665664409421777856138051584, rank=8}}",0,"Question{QuestionCommittee{λ=2219638460974594728876101219446342910521211887276408176621/392318858461667547739736838950479151006397215279002157056, rank=8}}",0,"Question{QuestionCommittee{λ=30794503394449891873187650958389453592009875505797562105837/12554203470773361527671578846415332832204710888928069025792, rank=8}}",0,"Question{QuestionCommittee{λ=33562808591522317419258895884995586950533425291669207515117/25108406941546723055343157692830665664409421777856138051584, rank=8}}",0,"Question{QuestionCommittee{λ=63441239789921872286921747400350894266335866338674485493741/25108406941546723055343157692830665664409421777856138051584, rank=8}}",0,"Question{QuestionCommittee{λ=27552197625903182228595086944400383343287812134969513345005/25108406941546723055343157692830665664409421777856138051584, rank=8}}",0,"Question{QuestionCommittee{λ=27427528917227922112694283207166464174131989865622543532013/25108406941546723055343157692830665664409421777856138051584, rank=8}}",0,"Question{QuestionCommittee{λ=7532658757420334863184968378202963861418719093269276393453/6277101735386680763835789423207666416102355444464034512896, rank=8}}",0,"Question{QuestionCommittee{λ=43803760225478839109121149335649944216359412381760924680173/25108406941546723055343157692830665664409421777856138051584, rank=8}}",0,"Question{QuestionCommittee{λ=46929561139960314272336208630844819159031338264447384813549/25108406941546723055343157692830665664409421777856138051584, rank=8}}"
445,0,"Question{QuestionCommittee{λ=178203592782235741439012315876628198756246894646992299884525/50216813883093446110686315385661331328818843555712276103168, rank=8}}",0,"Question{QuestionCommittee{λ=4439276921949189457752202438892685821042423774552816353261/784637716923335095479473677900958302012794430558004314112, rank=8}}",0,"Question{QuestionCommittee{λ=61589006788899783746375301916778907184019751011595124211693/25108406941546723055343157692830665664409421777856138051584, rank=8}}",0,"Question{QuestionCommittee{λ=67125617183044634838517791769991173901066850583338415030253/50216813883093446110686315385661331328818843555712276103168, rank=8}}",0,"Question{QuestionCommittee{λ=126882479579843744573843494800701788532671732677348970987501/50216813883093446110686315385661331328818843555712276103168, rank=8}}",0,"Question{QuestionCommittee{λ=55104395251806364457190173888800766686575624269939026690029/50216813883093446110686315385661331328818843555712276103168, rank=8}}",0,"Question{QuestionCommittee{λ=54855057834455844225388566414332928348263979731245087064045/50216813883093446110686315385661331328818843555712276103168, rank=8}}",0,"Question{QuestionCommittee{λ=15065317514840669726369936756405927722837438186538552786925/12554203470773361527671578846415332832204710888928069025792, rank=8}}",0,"Question{QuestionCommittee{λ=87607520450957678218242298671299888432718824763521849360365/50216813883093446110686315385661331328818843555712276103168, rank=8}}",0,"Question{QuestionCommittee{λ=93859122279920628544672417261689638318062676528894769627117/50216813883093446110686315385661331328818843555712276103168, rank=8}}"
446,0,"Question{QuestionCommittee{λ=356407185564471482878024631753256397512493789293984599769069/100433627766186892221372630771322662657637687111424552206336, rank=8}}",0,"Question{QuestionCommittee{λ=8878553843898378915504404877785371642084847549105632706541/1569275433846670190958947355801916604025588861116008628224, rank=8}}",0,"Question{QuestionCommittee{λ=123178013577799567492750603833557814368039502023190248423405/50216813883093446110686315385661331328818843555712276103168, rank=8}}",0,"Question{QuestionCommittee{λ=134251234366089269677035583539982347802133701166676830060525/100433627766186892221372630771322662657637687111424552206336, rank=8}}",0,"Question{QuestionCommittee{λ=253764959159687489147686989601403577065343465354697941975021/100433627766186892221372630771322662657637687111424552206336, rank=8}}",0,"Question{QuestionCommittee{λ=110208790503612728914380347777601533373151248539878053380077/100433627766186892221372630771322662657637687111424552206336, rank=8}}",0,"Question{QuestionCommittee{λ=109710115668911688450777132828665856696527959462490174128109/100433627766186892221372630771322662657637687111424552206336, rank=8}}",0,"Question{QuestionCommittee{λ=30130635029681339452739873512811855445674876373077105573869/25108406941546723055343157692830665664409421777856138051584, rank=8}}",0,"Question{QuestionCommittee{λ=175215040901915356436484597342599776865437649527043698720749/100433627766186892221372630771322662657637687111424552206336, rank=8}}",0,"Question{QuestionCommittee{λ=187718244559841257089344834523379276636125353057789539254253/100433627766186892221372630771322662657637687111424552206336, rank=8}}"
447,0,"Question{QuestionCommittee{λ=712814371128942965756049263506512795024987578587969199538157/200867255532373784442745261542645325315275374222849104412672, rank=8}}",0,"Question{QuestionCommittee{λ=17757107687796757831008809755570743284169695098211265413101/3138550867693340381917894711603833208051177722232017256448, rank=8}}",0,"Question{QuestionCommittee{λ=246356027155599134985501207667115628736079004046380496846829/100433627766186892221372630771322662657637687111424552206336, rank=8}}",0,"Question{QuestionCommittee{λ=268502468732178539354071167079964695604267402333353660121069/200867255532373784442745261542645325315275374222849104412672, rank=8}}",0,"Question{QuestionCommittee{λ=507529918319374978295373979202807154130686930709395883950061/200867255532373784442745261542645325315275374222849104412672, rank=8}}",0,"Question{QuestionCommittee{λ=220417581007225457828760695555203066746302497079756106760173/200867255532373784442745261542645325315275374222849104412672, rank=8}}",0,"Question{QuestionCommittee{λ=219420231337823376901554265657331713393055918924980348256237/200867255532373784442745261542645325315275374222849104412672, rank=8}}",0,"Question{QuestionCommittee{λ=60261270059362678905479747025623710891349752746154211147757/50216813883093446110686315385661331328818843555712276103168, rank=8}}",0,"Question{QuestionCommittee{λ=350430081803830712872969194685199553730875299054087397441517/200867255532373784442745261542645325315275374222849104412672, rank=8}}",0,"Question{QuestionCommittee{λ=375436489119682514178689669046758553272250706115579078508525/200867255532373784442745261542645325315275374222849104412672, rank=8}}"
