i,qV(1)/qC(0),Run 1 of 10,qV(1)/qC(0),Run 2 of 10,qV(1)/qC(0),Run 3 of 10,qV(1)/qC(0),Run 4 of 10,qV(1)/qC(0),Run 5 of 10,qV(1)/qC(0),Run 6 of 10,qV(1)/qC(0),Run 7 of 10,qV(1)/qC(0),Run 8 of 10,qV(1)/qC(0),Run 9 of 10,qV(1)/qC(0),Run 10 of 10
394,1,"Question{QuestionVoter{voter=Voter{8}, a=5, b=6}}",1,"Question{QuestionVoter{voter=Voter{1}, a=10, b=1}}",1,"Question{QuestionVoter{voter=Voter{12}, a=9, b=5}}",1,"Question{QuestionVoter{voter=Voter{15}, a=3, b=1}}",1,"Question{QuestionVoter{voter=Voter{5}, a=5, b=4}}",1,"Question{QuestionVoter{voter=Voter{4}, a=6, b=8}}",1,"Question{QuestionVoter{voter=Voter{14}, a=7, b=1}}",1,"Question{QuestionVoter{voter=Voter{5}, a=1, b=8}}",1,"Question{QuestionVoter{voter=Voter{15}, a=6, b=3}}",1,"Question{QuestionVoter{voter=Voter{2}, a=1, b=7}}"
395,1,"Question{QuestionVoter{voter=Voter{15}, a=2, b=6}}",1,"Question{QuestionVoter{voter=Voter{10}, a=5, b=2}}",1,"Question{QuestionVoter{voter=Voter{12}, a=10, b=8}}",1,"Question{QuestionVoter{voter=Voter{8}, a=3, b=9}}",1,"Question{QuestionVoter{voter=Voter{8}, a=2, b=1}}",1,"Question{QuestionVoter{voter=Voter{10}, a=6, b=8}}",1,"Question{QuestionVoter{voter=Voter{8}, a=4, b=1}}",1,"Question{QuestionVoter{voter=Voter{3}, a=1, b=8}}",1,"Question{QuestionVoter{voter=Voter{7}, a=6, b=3}}",1,"Question{QuestionVoter{voter=Voter{6}, a=1, b=6}}"
396,1,"Question{QuestionVoter{voter=Voter{5}, a=5, b=6}}",1,"Question{QuestionVoter{voter=Voter{13}, a=10, b=5}}",1,"Question{QuestionVoter{voter=Voter{6}, a=3, b=8}}",1,"Question{QuestionVoter{voter=Voter{2}, a=3, b=2}}",1,"Question{QuestionVoter{voter=Voter{6}, a=2, b=4}}",1,"Question{QuestionVoter{voter=Voter{3}, a=1, b=8}}",1,"Question{QuestionVoter{voter=Voter{7}, a=4, b=8}}",1,"Question{QuestionVoter{voter=Voter{5}, a=8, b=5}}",1,"Question{QuestionVoter{voter=Voter{11}, a=2, b=3}}",1,"Question{QuestionVoter{voter=Voter{19}, a=1, b=6}}"
397,1,"Question{QuestionVoter{voter=Voter{3}, a=5, b=6}}",1,"Question{QuestionVoter{voter=Voter{8}, a=1, b=8}}",1,"Question{QuestionVoter{voter=Voter{1}, a=9, b=8}}",1,"Question{QuestionVoter{voter=Voter{12}, a=3, b=2}}",1,"Question{QuestionVoter{voter=Voter{5}, a=6, b=4}}",1,"Question{QuestionVoter{voter=Voter{15}, a=6, b=8}}",1,"Question{QuestionVoter{voter=Voter{1}, a=4, b=1}}",1,"Question{QuestionVoter{voter=Voter{18}, a=1, b=5}}",1,"Question{QuestionVoter{voter=Voter{17}, a=6, b=10}}",1,"Question{QuestionVoter{voter=Voter{7}, a=1, b=5}}"
398,1,"Question{QuestionVoter{voter=Voter{2}, a=5, b=3}}",1,"Question{QuestionVoter{voter=Voter{7}, a=9, b=8}}",1,"Question{QuestionVoter{voter=Voter{17}, a=9, b=6}}",1,"Question{QuestionVoter{voter=Voter{15}, a=1, b=2}}",1,"Question{QuestionVoter{voter=Voter{6}, a=2, b=7}}",1,"Question{QuestionVoter{voter=Voter{15}, a=5, b=7}}",1,"Question{QuestionVoter{voter=Voter{2}, a=4, b=8}}",1,"Question{QuestionVoter{voter=Voter{16}, a=2, b=5}}",1,"Question{QuestionVoter{voter=Voter{14}, a=6, b=10}}",1,"Question{QuestionVoter{voter=Voter{5}, a=1, b=8}}"
399,1,"Question{QuestionVoter{voter=Voter{9}, a=5, b=3}}",1,"Question{QuestionVoter{voter=Voter{14}, a=10, b=8}}",1,"Question{QuestionVoter{voter=Voter{9}, a=9, b=6}}",1,"Question{QuestionVoter{voter=Voter{2}, a=2, b=4}}",1,"Question{QuestionVoter{voter=Voter{7}, a=2, b=7}}",1,"Question{QuestionVoter{voter=Voter{6}, a=6, b=7}}",1,"Question{QuestionVoter{voter=Voter{7}, a=1, b=8}}",1,"Question{QuestionVoter{voter=Voter{7}, a=1, b=5}}",1,"Question{QuestionVoter{voter=Voter{9}, a=6, b=10}}",1,"Question{QuestionVoter{voter=Voter{14}, a=1, b=8}}"
400,1,"Question{QuestionVoter{voter=Voter{15}, a=5, b=7}}",1,"Question{QuestionVoter{voter=Voter{14}, a=2, b=8}}",1,"Question{QuestionVoter{voter=Voter{13}, a=9, b=3}}",1,"Question{QuestionVoter{voter=Voter{13}, a=1, b=2}}",1,"Question{QuestionVoter{voter=Voter{5}, a=2, b=8}}",1,"Question{QuestionVoter{voter=Voter{14}, a=6, b=7}}",1,"Question{QuestionVoter{voter=Voter{6}, a=4, b=10}}",1,"Question{QuestionVoter{voter=Voter{9}, a=7, b=5}}",1,"Question{QuestionVoter{voter=Voter{13}, a=3, b=5}}",1,"Question{QuestionVoter{voter=Voter{1}, a=1, b=8}}"
401,1,"Question{QuestionVoter{voter=Voter{5}, a=5, b=7}}",1,"Question{QuestionVoter{voter=Voter{12}, a=10, b=8}}",1,"Question{QuestionVoter{voter=Voter{20}, a=9, b=3}}",1,"Question{QuestionVoter{voter=Voter{2}, a=3, b=5}}",1,"Question{QuestionVoter{voter=Voter{11}, a=2, b=8}}",1,"Question{QuestionVoter{voter=Voter{13}, a=6, b=2}}",1,"Question{QuestionVoter{voter=Voter{15}, a=4, b=1}}",1,"Question{QuestionVoter{voter=Voter{11}, a=5, b=10}}",1,"Question{QuestionVoter{voter=Voter{7}, a=1, b=3}}",1,"Question{QuestionVoter{voter=Voter{16}, a=9, b=4}}"
402,1,"Question{QuestionVoter{voter=Voter{15}, a=2, b=7}}",1,"Question{QuestionVoter{voter=Voter{11}, a=9, b=8}}",1,"Question{QuestionVoter{voter=Voter{19}, a=9, b=7}}",1,"Question{QuestionVoter{voter=Voter{2}, a=5, b=2}}",1,"Question{QuestionVoter{voter=Voter{1}, a=2, b=6}}",1,"Question{QuestionVoter{voter=Voter{14}, a=6, b=2}}",1,"Question{QuestionVoter{voter=Voter{11}, a=4, b=2}}",1,"Question{QuestionVoter{voter=Voter{5}, a=1, b=2}}",1,"Question{QuestionVoter{voter=Voter{4}, a=2, b=5}}",1,"Question{QuestionVoter{voter=Voter{20}, a=5, b=9}}"
403,1,"Question{QuestionVoter{voter=Voter{11}, a=5, b=7}}",1,"Question{QuestionVoter{voter=Voter{17}, a=3, b=8}}",1,"Question{QuestionVoter{voter=Voter{10}, a=9, b=4}}",1,"Question{QuestionVoter{voter=Voter{20}, a=6, b=2}}",1,"Question{QuestionVoter{voter=Voter{9}, a=1, b=6}}",1,"Question{QuestionVoter{voter=Voter{18}, a=1, b=9}}",1,"Question{QuestionVoter{voter=Voter{9}, a=4, b=9}}",1,"Question{QuestionVoter{voter=Voter{3}, a=1, b=5}}",1,"Question{QuestionVoter{voter=Voter{10}, a=6, b=4}}",1,"Question{QuestionVoter{voter=Voter{15}, a=1, b=4}}"
404,1,"Question{QuestionVoter{voter=Voter{17}, a=5, b=2}}",1,"Question{QuestionVoter{voter=Voter{4}, a=10, b=8}}",1,"Question{QuestionVoter{voter=Voter{7}, a=2, b=10}}",1,"Question{QuestionVoter{voter=Voter{3}, a=7, b=2}}",1,"Question{QuestionVoter{voter=Voter{1}, a=2, b=4}}",1,"Question{QuestionVoter{voter=Voter{3}, a=6, b=5}}",1,"Question{QuestionVoter{voter=Voter{3}, a=4, b=5}}",1,"Question{QuestionVoter{voter=Voter{3}, a=1, b=4}}",1,"Question{QuestionVoter{voter=Voter{12}, a=6, b=4}}",1,"Question{QuestionVoter{voter=Voter{15}, a=2, b=4}}"
405,1,"Question{QuestionVoter{voter=Voter{7}, a=5, b=7}}",1,"Question{QuestionVoter{voter=Voter{15}, a=10, b=8}}",1,"Question{QuestionVoter{voter=Voter{12}, a=1, b=10}}",1,"Question{QuestionVoter{voter=Voter{20}, a=3, b=4}}",1,"Question{QuestionVoter{voter=Voter{18}, a=1, b=4}}",1,"Question{QuestionVoter{voter=Voter{15}, a=8, b=5}}",1,"Question{QuestionVoter{voter=Voter{14}, a=4, b=5}}",1,"Question{QuestionVoter{voter=Voter{1}, a=1, b=10}}",1,"Question{QuestionVoter{voter=Voter{12}, a=6, b=5}}",1,"Question{QuestionVoter{voter=Voter{11}, a=1, b=9}}"
406,1,"Question{QuestionVoter{voter=Voter{3}, a=5, b=7}}",1,"Question{QuestionVoter{voter=Voter{13}, a=10, b=8}}",1,"Question{QuestionVoter{voter=Voter{11}, a=9, b=1}}",1,"Question{QuestionVoter{voter=Voter{3}, a=3, b=1}}",1,"Question{QuestionVoter{voter=Voter{11}, a=4, b=9}}",1,"Question{QuestionVoter{voter=Voter{13}, a=2, b=5}}",1,"Question{QuestionVoter{voter=Voter{6}, a=1, b=5}}",1,"Question{QuestionVoter{voter=Voter{3}, a=1, b=10}}",1,"Question{QuestionVoter{voter=Voter{1}, a=6, b=5}}",1,"Question{QuestionVoter{voter=Voter{11}, a=2, b=9}}"
407,1,"Question{QuestionVoter{voter=Voter{12}, a=5, b=4}}",1,"Question{QuestionVoter{voter=Voter{14}, a=1, b=7}}",1,"Question{QuestionVoter{voter=Voter{15}, a=9, b=10}}",1,"Question{QuestionVoter{voter=Voter{9}, a=4, b=2}}",1,"Question{QuestionVoter{voter=Voter{18}, a=3, b=9}}",1,"Question{QuestionVoter{voter=Voter{9}, a=3, b=5}}",1,"Question{QuestionVoter{voter=Voter{18}, a=1, b=5}}",1,"Question{QuestionVoter{voter=Voter{8}, a=1, b=7}}",1,"Question{QuestionVoter{voter=Voter{14}, a=6, b=5}}",1,"Question{QuestionVoter{voter=Voter{12}, a=1, b=4}}"
408,1,"Question{QuestionVoter{voter=Voter{14}, a=4, b=10}}",1,"Question{QuestionVoter{voter=Voter{9}, a=10, b=7}}",1,"Question{QuestionVoter{voter=Voter{9}, a=1, b=5}}",1,"Question{QuestionVoter{voter=Voter{20}, a=4, b=2}}",1,"Question{QuestionVoter{voter=Voter{4}, a=2, b=9}}",1,"Question{QuestionVoter{voter=Voter{11}, a=2, b=9}}",1,"Question{QuestionVoter{voter=Voter{10}, a=4, b=5}}",1,"Question{QuestionVoter{voter=Voter{15}, a=1, b=7}}",1,"Question{QuestionVoter{voter=Voter{7}, a=1, b=8}}",1,"Question{QuestionVoter{voter=Voter{19}, a=1, b=9}}"
409,1,"Question{QuestionVoter{voter=Voter{3}, a=4, b=10}}",1,"Question{QuestionVoter{voter=Voter{5}, a=10, b=7}}",1,"Question{QuestionVoter{voter=Voter{2}, a=9, b=2}}",1,"Question{QuestionVoter{voter=Voter{2}, a=3, b=6}}",1,"Question{QuestionVoter{voter=Voter{7}, a=2, b=9}}",1,"Question{QuestionVoter{voter=Voter{4}, a=1, b=9}}",1,"Question{QuestionVoter{voter=Voter{9}, a=1, b=6}}",1,"Question{QuestionVoter{voter=Voter{18}, a=1, b=7}}",1,"Question{QuestionVoter{voter=Voter{20}, a=6, b=9}}",1,"Question{QuestionVoter{voter=Voter{1}, a=1, b=9}}"
410,1,"Question{QuestionVoter{voter=Voter{15}, a=2, b=10}}",1,"Question{QuestionVoter{voter=Voter{2}, a=10, b=1}}",1,"Question{QuestionVoter{voter=Voter{10}, a=4, b=5}}",1,"Question{QuestionVoter{voter=Voter{20}, a=3, b=5}}",1,"Question{QuestionVoter{voter=Voter{15}, a=2, b=6}}",1,"Question{QuestionVoter{voter=Voter{3}, a=1, b=5}}",1,"Question{QuestionVoter{voter=Voter{8}, a=1, b=7}}",1,"Question{QuestionVoter{voter=Voter{13}, a=1, b=7}}",1,"Question{QuestionVoter{voter=Voter{1}, a=6, b=9}}",1,"Question{QuestionVoter{voter=Voter{20}, a=6, b=9}}"
411,1,"Question{QuestionVoter{voter=Voter{10}, a=1, b=6}}",1,"Question{QuestionVoter{voter=Voter{3}, a=5, b=6}}",1,"Question{QuestionVoter{voter=Voter{20}, a=1, b=5}}",1,"Question{QuestionVoter{voter=Voter{8}, a=3, b=2}}",1,"Question{QuestionVoter{voter=Voter{1}, a=4, b=6}}",1,"Question{QuestionVoter{voter=Voter{13}, a=6, b=9}}",1,"Question{QuestionVoter{voter=Voter{9}, a=4, b=7}}",1,"Question{QuestionVoter{voter=Voter{1}, a=3, b=7}}",1,"Question{QuestionVoter{voter=Voter{3}, a=7, b=9}}",1,"Question{QuestionVoter{voter=Voter{13}, a=1, b=9}}"
412,1,"Question{QuestionVoter{voter=Voter{5}, a=3, b=6}}",1,"Question{QuestionVoter{voter=Voter{10}, a=2, b=6}}",1,"Question{QuestionVoter{voter=Voter{13}, a=9, b=5}}",1,"Question{QuestionVoter{voter=Voter{17}, a=3, b=2}}",1,"Question{QuestionVoter{voter=Voter{14}, a=7, b=1}}",1,"Question{QuestionVoter{voter=Voter{14}, a=6, b=9}}",1,"Question{QuestionVoter{voter=Voter{8}, a=1, b=6}}",1,"Question{QuestionVoter{voter=Voter{10}, a=7, b=3}}",1,"Question{QuestionVoter{voter=Voter{9}, a=6, b=9}}",1,"Question{QuestionVoter{voter=Voter{10}, a=4, b=3}}"
413,1,"Question{QuestionVoter{voter=Voter{12}, a=2, b=8}}",1,"Question{QuestionVoter{voter=Voter{17}, a=10, b=6}}",1,"Question{QuestionVoter{voter=Voter{20}, a=1, b=8}}",1,"Question{QuestionVoter{voter=Voter{15}, a=3, b=4}}",1,"Question{QuestionVoter{voter=Voter{11}, a=2, b=1}}",1,"Question{QuestionVoter{voter=Voter{14}, a=3, b=9}}",1,"Question{QuestionVoter{voter=Voter{9}, a=4, b=8}}",1,"Question{QuestionVoter{voter=Voter{9}, a=1, b=3}}",1,"Question{QuestionVoter{voter=Voter{4}, a=3, b=2}}",1,"Question{QuestionVoter{voter=Voter{17}, a=9, b=3}}"
414,1,"Question{QuestionVoter{voter=Voter{17}, a=1, b=9}}",1,"Question{QuestionVoter{voter=Voter{12}, a=10, b=4}}",1,"Question{QuestionVoter{voter=Voter{15}, a=2, b=8}}",1,"Question{QuestionVoter{voter=Voter{9}, a=8, b=2}}",1,"Question{QuestionVoter{voter=Voter{12}, a=2, b=6}}",1,"Question{QuestionVoter{voter=Voter{4}, a=7, b=9}}",1,"Question{QuestionVoter{voter=Voter{15}, a=4, b=8}}",1,"Question{QuestionVoter{voter=Voter{17}, a=1, b=7}}",1,"Question{QuestionVoter{voter=Voter{1}, a=5, b=3}}",1,"Question{QuestionVoter{voter=Voter{5}, a=1, b=10}}"
415,1,"Question{QuestionVoter{voter=Voter{4}, a=5, b=1}}",1,"Question{QuestionVoter{voter=Voter{10}, a=10, b=9}}",1,"Question{QuestionVoter{voter=Voter{16}, a=9, b=2}}",1,"Question{QuestionVoter{voter=Voter{2}, a=6, b=2}}",1,"Question{QuestionVoter{voter=Voter{6}, a=5, b=8}}",1,"Question{QuestionVoter{voter=Voter{15}, a=6, b=9}}",1,"Question{QuestionVoter{voter=Voter{4}, a=4, b=6}}",1,"Question{QuestionVoter{voter=Voter{10}, a=1, b=8}}",1,"Question{QuestionVoter{voter=Voter{19}, a=6, b=3}}",1,"Question{QuestionVoter{voter=Voter{11}, a=1, b=6}}"
416,1,"Question{QuestionVoter{voter=Voter{6}, a=5, b=6}}",1,"Question{QuestionVoter{voter=Voter{5}, a=1, b=9}}",1,"Question{QuestionVoter{voter=Voter{5}, a=1, b=8}}",1,"Question{QuestionVoter{voter=Voter{18}, a=3, b=2}}",1,"Question{QuestionVoter{voter=Voter{16}, a=2, b=8}}",1,"Question{QuestionVoter{voter=Voter{3}, a=6, b=10}}",1,"Question{QuestionVoter{voter=Voter{5}, a=4, b=6}}",1,"Question{QuestionVoter{voter=Voter{1}, a=3, b=6}}",1,"Question{QuestionVoter{voter=Voter{6}, a=6, b=8}}",1,"Question{QuestionVoter{voter=Voter{16}, a=9, b=6}}"
417,1,"Question{QuestionVoter{voter=Voter{1}, a=5, b=6}}",1,"Question{QuestionVoter{voter=Voter{14}, a=2, b=9}}",1,"Question{QuestionVoter{voter=Voter{16}, a=9, b=3}}",1,"Question{QuestionVoter{voter=Voter{7}, a=7, b=4}}",1,"Question{QuestionVoter{voter=Voter{12}, a=2, b=3}}",1,"Question{QuestionVoter{voter=Voter{5}, a=6, b=10}}",1,"Question{QuestionVoter{voter=Voter{16}, a=4, b=3}}",1,"Question{QuestionVoter{voter=Voter{12}, a=1, b=6}}",1,"Question{QuestionVoter{voter=Voter{11}, a=6, b=10}}",1,"Question{QuestionVoter{voter=Voter{6}, a=2, b=6}}"
418,1,"Question{QuestionVoter{voter=Voter{7}, a=5, b=8}}",1,"Question{QuestionVoter{voter=Voter{1}, a=10, b=3}}",1,"Question{QuestionVoter{voter=Voter{15}, a=6, b=8}}",1,"Question{QuestionVoter{voter=Voter{13}, a=3, b=4}}",1,"Question{QuestionVoter{voter=Voter{20}, a=2, b=4}}",1,"Question{QuestionVoter{voter=Voter{2}, a=2, b=10}}",1,"Question{QuestionVoter{voter=Voter{2}, a=2, b=10}}",1,"Question{QuestionVoter{voter=Voter{14}, a=1, b=2}}",1,"Question{QuestionVoter{voter=Voter{16}, a=6, b=2}}",1,"Question{QuestionVoter{voter=Voter{16}, a=1, b=5}}"
419,1,"Question{QuestionVoter{voter=Voter{17}, a=1, b=8}}",1,"Question{QuestionVoter{voter=Voter{8}, a=1, b=3}}",1,"Question{QuestionVoter{voter=Voter{5}, a=3, b=8}}",1,"Question{QuestionVoter{voter=Voter{8}, a=9, b=4}}",1,"Question{QuestionVoter{voter=Voter{19}, a=8, b=4}}",1,"Question{QuestionVoter{voter=Voter{1}, a=6, b=10}}",1,"Question{QuestionVoter{voter=Voter{14}, a=4, b=2}}",1,"Question{QuestionVoter{voter=Voter{6}, a=1, b=4}}",1,"Question{QuestionVoter{voter=Voter{2}, a=4, b=2}}",1,"Question{QuestionVoter{voter=Voter{17}, a=1, b=6}}"
420,1,"Question{QuestionVoter{voter=Voter{10}, a=1, b=3}}",1,"Question{QuestionVoter{voter=Voter{3}, a=10, b=2}}",1,"Question{QuestionVoter{voter=Voter{7}, a=2, b=8}}",1,"Question{QuestionVoter{voter=Voter{9}, a=1, b=4}}",1,"Question{QuestionVoter{voter=Voter{6}, a=1, b=10}}",1,"Question{QuestionVoter{voter=Voter{19}, a=6, b=5}}",1,"Question{QuestionVoter{voter=Voter{4}, a=4, b=2}}",1,"Question{QuestionVoter{voter=Voter{1}, a=1, b=5}}",1,"Question{QuestionVoter{voter=Voter{11}, a=5, b=2}}",1,"Question{QuestionVoter{voter=Voter{9}, a=2, b=6}}"
421,1,"Question{QuestionVoter{voter=Voter{11}, a=5, b=3}}",1,"Question{QuestionVoter{voter=Voter{14}, a=1, b=5}}",1,"Question{QuestionVoter{voter=Voter{2}, a=9, b=8}}",1,"Question{QuestionVoter{voter=Voter{13}, a=3, b=7}}",1,"Question{QuestionVoter{voter=Voter{3}, a=2, b=3}}",1,"Question{QuestionVoter{voter=Voter{16}, a=6, b=8}}",1,"Question{QuestionVoter{voter=Voter{20}, a=3, b=2}}",1,"Question{QuestionVoter{voter=Voter{7}, a=6, b=5}}",1,"Question{QuestionVoter{voter=Voter{16}, a=3, b=2}}",1,"Question{QuestionVoter{voter=Voter{14}, a=1, b=6}}"
422,1,"Question{QuestionVoter{voter=Voter{1}, a=1, b=10}}",1,"Question{QuestionVoter{voter=Voter{3}, a=2, b=5}}",1,"Question{QuestionVoter{voter=Voter{15}, a=2, b=7}}",1,"Question{QuestionVoter{voter=Voter{14}, a=3, b=5}}",1,"Question{QuestionVoter{voter=Voter{18}, a=1, b=10}}",1,"Question{QuestionVoter{voter=Voter{6}, a=6, b=8}}",1,"Question{QuestionVoter{voter=Voter{9}, a=4, b=2}}",1,"Question{QuestionVoter{voter=Voter{6}, a=1, b=5}}",1,"Question{QuestionVoter{voter=Voter{2}, a=1, b=7}}",1,"Question{QuestionVoter{voter=Voter{8}, a=3, b=6}}"
423,1,"Question{QuestionVoter{voter=Voter{19}, a=5, b=9}}",1,"Question{QuestionVoter{voter=Voter{10}, a=6, b=5}}",1,"Question{QuestionVoter{voter=Voter{15}, a=10, b=4}}",1,"Question{QuestionVoter{voter=Voter{13}, a=3, b=8}}",1,"Question{QuestionVoter{voter=Voter{3}, a=3, b=10}}",1,"Question{QuestionVoter{voter=Voter{15}, a=7, b=8}}",1,"Question{QuestionVoter{voter=Voter{12}, a=4, b=2}}",1,"Question{QuestionVoter{voter=Voter{4}, a=1, b=9}}",1,"Question{QuestionVoter{voter=Voter{14}, a=10, b=7}}",1,"Question{QuestionVoter{voter=Voter{5}, a=1, b=6}}"
424,1,"Question{QuestionVoter{voter=Voter{6}, a=5, b=2}}",1,"Question{QuestionVoter{voter=Voter{12}, a=6, b=8}}",1,"Question{QuestionVoter{voter=Voter{15}, a=9, b=1}}",1,"Question{QuestionVoter{voter=Voter{18}, a=3, b=8}}",1,"Question{QuestionVoter{voter=Voter{3}, a=2, b=4}}",1,"Question{QuestionVoter{voter=Voter{4}, a=1, b=8}}",1,"Question{QuestionVoter{voter=Voter{12}, a=8, b=1}}",1,"Question{QuestionVoter{voter=Voter{6}, a=3, b=9}}",1,"Question{QuestionVoter{voter=Voter{18}, a=2, b=7}}",1,"Question{QuestionVoter{voter=Voter{1}, a=1, b=2}}"
425,1,"Question{QuestionVoter{voter=Voter{20}, a=5, b=2}}",1,"Question{QuestionVoter{voter=Voter{19}, a=10, b=9}}",1,"Question{QuestionVoter{voter=Voter{19}, a=9, b=4}}",1,"Question{QuestionVoter{voter=Voter{3}, a=3, b=8}}",1,"Question{QuestionVoter{voter=Voter{5}, a=1, b=10}}",1,"Question{QuestionVoter{voter=Voter{19}, a=9, b=3}}",1,"Question{QuestionVoter{voter=Voter{2}, a=2, b=9}}",1,"Question{QuestionVoter{voter=Voter{7}, a=1, b=9}}",1,"Question{QuestionVoter{voter=Voter{9}, a=4, b=2}}",1,"Question{QuestionVoter{voter=Voter{8}, a=1, b=8}}"
426,1,"Question{QuestionVoter{voter=Voter{6}, a=2, b=8}}",1,"Question{QuestionVoter{voter=Voter{8}, a=10, b=9}}",1,"Question{QuestionVoter{voter=Voter{4}, a=7, b=6}}",1,"Question{QuestionVoter{voter=Voter{16}, a=1, b=8}}",1,"Question{QuestionVoter{voter=Voter{15}, a=2, b=7}}",1,"Question{QuestionVoter{voter=Voter{18}, a=6, b=4}}",1,"Question{QuestionVoter{voter=Voter{20}, a=1, b=9}}",1,"Question{QuestionVoter{voter=Voter{15}, a=2, b=9}}",1,"Question{QuestionVoter{voter=Voter{6}, a=6, b=2}}",1,"Question{QuestionVoter{voter=Voter{20}, a=1, b=2}}"
427,1,"Question{QuestionVoter{voter=Voter{6}, a=6, b=8}}",1,"Question{QuestionVoter{voter=Voter{10}, a=2, b=9}}",1,"Question{QuestionVoter{voter=Voter{3}, a=2, b=6}}",1,"Question{QuestionVoter{voter=Voter{20}, a=3, b=8}}",1,"Question{QuestionVoter{voter=Voter{11}, a=2, b=7}}",1,"Question{QuestionVoter{voter=Voter{14}, a=2, b=7}}",1,"Question{QuestionVoter{voter=Voter{7}, a=4, b=9}}",1,"Question{QuestionVoter{voter=Voter{14}, a=1, b=9}}",1,"Question{QuestionVoter{voter=Voter{7}, a=6, b=2}}",1,"Question{QuestionVoter{voter=Voter{18}, a=6, b=3}}"
428,1,"Question{QuestionVoter{voter=Voter{18}, a=5, b=8}}",1,"Question{QuestionVoter{voter=Voter{12}, a=10, b=9}}",1,"Question{QuestionVoter{voter=Voter{4}, a=9, b=1}}",1,"Question{QuestionVoter{voter=Voter{1}, a=3, b=8}}",1,"Question{QuestionVoter{voter=Voter{4}, a=3, b=10}}",1,"Question{QuestionVoter{voter=Voter{9}, a=2, b=7}}",1,"Question{QuestionVoter{voter=Voter{19}, a=4, b=9}}",1,"Question{QuestionVoter{voter=Voter{16}, a=2, b=9}}",1,"Question{QuestionVoter{voter=Voter{19}, a=6, b=2}}",1,"Question{QuestionVoter{voter=Voter{16}, a=5, b=3}}"
429,1,"Question{QuestionVoter{voter=Voter{16}, a=1, b=8}}",1,"Question{QuestionVoter{voter=Voter{8}, a=1, b=9}}",1,"Question{QuestionVoter{voter=Voter{13}, a=9, b=6}}",1,"Question{QuestionVoter{voter=Voter{6}, a=2, b=8}}",1,"Question{QuestionVoter{voter=Voter{12}, a=2, b=10}}",1,"Question{QuestionVoter{voter=Voter{20}, a=10, b=8}}",1,"Question{QuestionVoter{voter=Voter{15}, a=4, b=9}}",1,"Question{QuestionVoter{voter=Voter{16}, a=5, b=9}}",1,"Question{QuestionVoter{voter=Voter{4}, a=1, b=4}}",1,"Question{QuestionVoter{voter=Voter{20}, a=6, b=5}}"
430,1,"Question{QuestionVoter{voter=Voter{4}, a=5, b=8}}",1,"Question{QuestionVoter{voter=Voter{20}, a=10, b=7}}",1,"Question{QuestionVoter{voter=Voter{5}, a=9, b=6}}",1,"Question{QuestionVoter{voter=Voter{3}, a=3, b=4}}",1,"Question{QuestionVoter{voter=Voter{6}, a=1, b=4}}",1,"Question{QuestionVoter{voter=Voter{2}, a=2, b=3}}",1,"Question{QuestionVoter{voter=Voter{18}, a=4, b=9}}",1,"Question{QuestionVoter{voter=Voter{5}, a=1, b=10}}",1,"Question{QuestionVoter{voter=Voter{10}, a=8, b=4}}",1,"Question{QuestionVoter{voter=Voter{3}, a=1, b=5}}"
431,1,"Question{QuestionVoter{voter=Voter{16}, a=1, b=7}}",1,"Question{QuestionVoter{voter=Voter{14}, a=10, b=3}}",1,"Question{QuestionVoter{voter=Voter{8}, a=2, b=10}}",1,"Question{QuestionVoter{voter=Voter{13}, a=1, b=4}}",1,"Question{QuestionVoter{voter=Voter{20}, a=3, b=4}}",1,"Question{QuestionVoter{voter=Voter{8}, a=6, b=3}}",1,"Question{QuestionVoter{voter=Voter{18}, a=3, b=5}}",1,"Question{QuestionVoter{voter=Voter{9}, a=1, b=10}}",1,"Question{QuestionVoter{voter=Voter{9}, a=2, b=9}}",1,"Question{QuestionVoter{voter=Voter{10}, a=1, b=5}}"
432,1,"Question{QuestionVoter{voter=Voter{9}, a=5, b=7}}",1,"Question{QuestionVoter{voter=Voter{5}, a=10, b=3}}",1,"Question{QuestionVoter{voter=Voter{4}, a=1, b=7}}",1,"Question{QuestionVoter{voter=Voter{15}, a=1, b=4}}",1,"Question{QuestionVoter{voter=Voter{4}, a=1, b=4}}",1,"Question{QuestionVoter{voter=Voter{17}, a=6, b=1}}",1,"Question{QuestionVoter{voter=Voter{20}, a=1, b=5}}",1,"Question{QuestionVoter{voter=Voter{18}, a=1, b=10}}",1,"Question{QuestionVoter{voter=Voter{7}, a=6, b=9}}",1,"Question{QuestionVoter{voter=Voter{6}, a=4, b=5}}"
433,1,"Question{QuestionVoter{voter=Voter{11}, a=3, b=10}}",1,"Question{QuestionVoter{voter=Voter{12}, a=9, b=6}}",1,"Question{QuestionVoter{voter=Voter{19}, a=3, b=7}}",1,"Question{QuestionVoter{voter=Voter{7}, a=4, b=10}}",1,"Question{QuestionVoter{voter=Voter{20}, a=5, b=4}}",1,"Question{QuestionVoter{voter=Voter{11}, a=6, b=3}}",1,"Question{QuestionVoter{voter=Voter{14}, a=2, b=1}}",1,"Question{QuestionVoter{voter=Voter{2}, a=7, b=10}}",1,"Question{QuestionVoter{voter=Voter{7}, a=1, b=9}}",1,"Question{QuestionVoter{voter=Voter{8}, a=1, b=5}}"
